W,,,,,,,W,,,,,D<vertical>,,,,W,,,,W,,,,,,,,W,,,,,,,,,,W,,,,,,,,W,,,,,,,,,,,,W,P<basement_x1030_y170_fup>,P<basement_x1030_y170_fup>,P<basement_x1030_y170_fup>,P<basement_x1030_y170_fup>,P<basement_x1030_y170_fup>,W,,,,W
W,,,,,,,W,,,,,,,,,W,,,,W,,,,,,,,W,,,,,,,,,,W,,,,,,,,W,,,,,,,,,,,,W,,,,,,W,,,,W
W,,,,,,,W,,,,,,,,,W,,,,W,,,,,,,,W,,,,,,,,,,W,,,,,,,,W,,,,,,,,,,,,W,,,,,,W,,,,W
W,,,W,D<horizontal>,,,W,W,D<horizontal>,,,W,,,,W,,,,W,W,D<horizontal>,,,W,W,W,W,,,,,,,,,,W,,,,,,,,W,W,W,W,W,W,W,D<horizontal>,,,W,W,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,W,,,,,,,,W,,,,,,,,,,,,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,W,,,,,,,,W,,,,,,,,,,,,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,D<vertical>,,,,,,,,,,W,,,,,,,,W,,,,,,,,,,,,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,,,,,,,,,,,W,W,W,D<horizontal>,,,W,W,W,,,,,,,,,,,,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,W,,,,,,,,,,,,,W,W,D<horizontal>,,,W,W,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,D<vertical>,,,,,,,,,,,,,W,,,,,,,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,W,,,,,,,,,,,,,W,,,,,,,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,W,,,,,,,,,,,,,W,,,,,,,W,,,,,,W,,,,W
W,,,W,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,W,,,,,,,,,,,,,W,,,,,,,W,,,,,,W,,,,W
W,,,W,W,W,W,W,W,D<horizontal>,,,W,,,,W,W,W,D<horizontal>,,,W,W,W,W,W,W,W,,,,,,,,,,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,D<horizontal>,,,W,W,D<horizontal>,,,W
W,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W
W,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W
W,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W
W,,,W,,,,,,,,,,,,,,,,,,,,,,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,W
W,,,W,W,W,W,W,W,D<horizontal>,,,W,W,W,W,W,W,W,W,W,W,,,,W,P<second-floor_x440_y540_fleft>,,,,,,,,,,,,,,P<second-floor_x630_y540_fright>,W,,,,W,W,D<horizontal>,,,W,W,W,W,D<horizontal>,,,W,W,W,W,W,W,W,W,W,W,W,W
W,,,W,,,,,,,,,,,,,,,,,,W,,,,W,P<second-floor_x440_y540_fleft>,,,,,,,,,,,,,,P<second-floor_x630_y540_fright>,W,,,,W,,,,,,W,,,,,,,W,,,,,,,,,,W
W,,,W,,,,,,,,,,,,,,,,,,W,,,,W,P<second-floor_x440_y540_fleft>,,,,,,,,,,,,,,P<second-floor_x630_y540_fright>,W,,,,W,,,,,,W,,,,,,,W,,,,,,,,,,W
W,,,W,,,,,,,,,,,,,,,,,,W,,,,W,W,W,W,,,,,,,,,,W,W,W,W,,,,W,,,,,,W,,,,,,,W,,,,,,,,,,W
W,,,W,,,,,,,,,,,,,,,,,,W,,,,,,,W,,,,,,,,,,W,,,,,,,W,,,,,,W,,,,,,,W,W,W,W,D<horizontal>,,,W,W,W,W
W,,,W,,,,,,,,,,,,,,,,,,W,,,,,,,W,,,,,,,,,,W,,,,,,,W,,,,,,W,,,,,,,W,,,,,,,,,,W
W,,,W,W,W,W,D<horizontal>,,,W,W,,,,,,,,,,W,,,,,,,W,,,,,,,,,,W,,,,,,,W,,,,,,W,,,,,,,W,,,,,,,,,,W
W,,,W,,,,,,,,W,,,,,,,,,,D<vertical>,,,,,,,W,,,,,,,,,,W,,,,,,,W,,,,,,W,,,,,,,D<vertical>,,,,,,,,,,W
W,,,W,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,W,,,,,,,,,,,,,,,,,W
W,,,W,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,W,,,,,,,,,,,,,,,,,W
W,,,W,,,,,,,,W,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,W,D<horizontal>,,,W,W,W,W,W,W,W,W,W,W,W,D<horizontal>,,,W,W,W,W,W,W
W,,,D<vertical>,,,,,,,,W,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,W,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,W
W,,,,,,,,,,,W,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
